comment,cleaned_comment,sentiment,score,predicted_label,cluster
Song “what’s up with the world?”https://youtu.be/xPqeN2TGd4I,song “ ’ world ”,POSITIVE,0.9938015341758728,0,0
I love this song nobody likes this song how i like this song actually i liked this song since i was like in 3rd grade and I’m in 10th now,love song nobody like song like song actually liked song since like rd grade ’ th,POSITIVE,0.9116162657737732,0,3
Back to see if I can break something inside myself or if it doesn't exist anymore.  Time takes everything except masterpieces like this.,back see break something inside doesnt exist anymore time take everything except masterpiece like,NEGATIVE,0.9779115319252014,0,3
This song displays a mastery in the use of reserve.,song display mastery use reserve,NEGATIVE,0.5646103024482727,0,1
Bro 8 years later and here we are,bro year later,POSITIVE,0.8779124617576599,0,0
December 2023,december,POSITIVE,0.9908902049064636,0,0
great song,great song,POSITIVE,0.9998729228973388,0,0
Hello it's me.....Read more,hello meread,POSITIVE,0.8562091588973999,0,3
I'm still listening!!!,im still listening,POSITIVE,0.9978384375572203,0,0
Hello 2023/7/12,hello,POSITIVE,0.9995185136795044,0,0
"I'm lissen and y love it 
From Portugal❤",im lissen love [UNK],POSITIVE,0.9926058053970336,0,3
2:57On the hand of a young man there is writing in Arabic that means protection,hand young man writing arabic mean protection,NEGATIVE,0.9735375642776488,0,3
Where are you ❤❤❤ in cali.,[UNK] cali,POSITIVE,0.9857661724090576,0,0
"bro , music of adele is magic",bro music adele magic,POSITIVE,0.9995204210281372,0,0
"they said the time is supposed to heal you, but it aint done much healing. 🥲💔",said time supposed heal aint done much healing [UNK],NEGATIVE,0.9962350726127625,0,0
still in am in 2024 and I listen😮,still [UNK],NEGATIVE,0.9025412201881408,0,0
simply unattainable,simply unattainable,NEGATIVE,0.9963952898979188,0,3
How many are here December 2023,many december,POSITIVE,0.979586660861969,0,0
"sorry my love a thousands times,i cry for this song",sorry love thousand timesi cry song,NEGATIVE,0.9832915663719176,0,3
She is the best ❤❤❤,best [UNK],POSITIVE,0.9997019171714784,0,0
Meeeee ❤,meeeee [UNK],NEGATIVE,0.8348879218101501,0,3
I always heard that when I was little and I've remembered it now and I'll always hear it😊❤,always heard little ive remembered ill always hear [UNK],NEGATIVE,0.9601421356201172,0,0
Kindly change,kindly change,POSITIVE,0.9966174960136414,0,0
my mcdonalds order part 1,mcdonalds order part,NEGATIVE,0.9311703443527222,0,0
"I used to listen to it in the first stage, and now I am in the sixth stage 😢",used listen first stage sixth stage [UNK],NEGATIVE,0.9780760407447816,0,3
"It's a beautiful song. What does it attract? In the clip, both the song and the performance are real. Maybe that's why!?",beautiful song attract clip song performance real maybe thats,POSITIVE,0.9997525811195374,0,3
I just lost my mom October 18 & buried her November 3rd I'm heart breaking 😢💔😭,lost mom october buried november rd im heart breaking [UNK],NEGATIVE,0.9845991134643556,0,3
@clownofthesea2443 that's actual scary if you wrote that comment 3years ago cos it's December 2023 and I'm here 😮😂,thats actual scary wrote comment year ago co december im [UNK],POSITIVE,0.9815807938575744,0,3
I simply love Music soothes our souls❤❤❤❤,simply love music soothes [UNK],POSITIVE,0.999801218509674,0,0
Merry Cristmas to yall❤,merry cristmas [UNK],POSITIVE,0.996535062789917,0,3
Thousands,thousand,POSITIVE,0.9880130290985109,0,0
ITS DECEMBER 2023,december,POSITIVE,0.9908902049064636,0,0
Great! ❤❤❤🙏🙏🙏,great [UNK],POSITIVE,0.9997692704200744,0,0
"I love the pain that she puts in her songs I can't get through them without losing it
Few of",love pain put song cant get without losing,POSITIVE,0.9953871369361876,0,0
Yes but lower your voice please,yes lower voice please,POSITIVE,0.98721444606781,0,3
Love changed and things will never be the same,love changed thing never,POSITIVE,0.8927974700927734,0,0
I love this song ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,love song [UNK],POSITIVE,0.9986668825149536,0,0
Wow nice❤,wow [UNK],POSITIVE,0.9992976188659668,0,0
My favorite ❤❤❤,favorite [UNK],POSITIVE,0.9967834949493408,0,0
There's me who has been desperately looking for this song without knowing its right title 😂. All I knew was some lyrics that left a permanent reverberating echo sound in my mind and heart.,there desperately looking song without knowing right title [UNK] knew lyric left permanent reverberating echo sound mind heart,NEGATIVE,0.9789198637008668,0,1
"Hiya, how's the dessert?",hiya hows dessert,POSITIVE,0.9978700876235962,0,1
"Kawasaki Refurbished w/+wo/ neons, South Burnaby, dealer... find me a new helmet pls.",kawasaki refurbished wwo neon south burnaby dealer find new helmet pls,NEGATIVE,0.9904257655143738,0,4
"I swear when I call you and ask how are you and you answer from the side I'm so good, you make my day like a dream. I want to love you all day and wake up at night to love you like this every day. You are the love of my life 💕Mina💕",swear call ask answer side im good make day like dream want love day wake night love like every day love life [UNK],POSITIVE,0.999357521533966,0,3
Who listening in 2023 going on to 2024 ?,listening going,POSITIVE,0.9992542862892152,0,0
"I don’t understand, but I feel it.. 😢",’ understand feel [UNK],POSITIVE,0.7728052735328674,0,0
2023... ❤,[UNK],NEGATIVE,0.6970567107200623,0,0
Wth,wth,POSITIVE,0.506095826625824,0,0
Damn the beginning of this McDonald's order is fire,damn beginning mcdonalds order fire,NEGATIVE,0.995954155921936,0,3
"Hello, it's me
I was wondering if after all these years you'd like to meet
To go over everything
They say that time's supposed to heal ya, but I ain't done much healing
Hello, can you hear me?
I'm in California dreaming about who we used to be
When we were younger and free
I've forgotten how it felt before the world fell at our feet
There's such a difference between us
And a million miles
Hello from the other side
I must've called a thousand times
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside
At least I can say that I've tried
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore
Hello, how are you?
It's so typical of me to talk about myself, I'm sorry
I hope that you're well
Did you ever make it out of that town where nothing ever happened?
It's no secret that the both of us
Are running out of time
So hello from the other side (other side)
I must've called a thousand times (thousand times)
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside (outside)
At least I can say that I've tried (I've tried)
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore
Ooh (lows, lows, lows, lows), anymore
(Highs, highs, highs, highs)
Ooh (lows, lows, lows, lows), anymore
(Highs, highs, highs, highs)
Ooh (lows, lows, lows, lows), anymore
(Highs, highs, highs, highs)
Anymore (lows, lows, lows, lows)
Hello from the other side (other side)
I must've called a thousand times (thousand times)
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside (outside)
At least I can say that I've tried (I've tried)
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore",hello wondering year youd like meet go everything say time supposed heal ya aint done much healing hello hear im california dreaming used younger free ive forgotten felt world fell foot there difference u million mile hello side mustve called thousand time tell im sorry everything ive done call never seem home hello outside least say ive tried tell im sorry breaking heart dont matter clearly doesnt tear apart anymore hello typical talk im sorry hope youre well ever make town nothing ever happened secret u running time hello side side mustve called thousand time thousand time tell im sorry everything ive done call never seem home hello outside outside least say ive tried ive tried tell im sorry breaking heart dont matter clearly doesnt tear apart anymore ooh low low low low anymore high high high high ooh low low low low anymore high high high high ooh low low low low anymore high high high high anymore low low low low hello side side mustve called thousand time thousand time tell im sorry everything ive done call never seem home hello outside outside least say ive tried ive tried tell im sorry breaking heart dont matter clearly doesnt tear apart anymore,NEGATIVE,0.9970634579658508,0,0
Its 2023.. Loove Adele's voice,loove adeles voice,POSITIVE,0.9714871644973756,0,3
Im here 6th December. Merry Christmas all. X,im th december merry christmas x,POSITIVE,0.9978426694869996,0,0
"I love this song, it's in my heart",love song heart,POSITIVE,0.9998421669006348,0,0
I heard from Bangladesh 🇧🇩🇧🇩🇧🇩❤,heard bangladesh [UNK],POSITIVE,0.9125580787658693,0,0
I just wanna die,wan na die,NEGATIVE,0.996024489402771,0,0
Greetings from Valentina Kogut's subscribers❤,greeting valentina koguts [UNK],POSITIVE,0.9696568250656128,0,1
"It’s December 5, 2023. Me",’ december,POSITIVE,0.9825491905212402,0,0
My Mcdonald order playlist,mcdonald order playlist,NEGATIVE,0.8337609171867371,0,0
"Excellent song 🌞☺️🤗👍✊✊✊❤️❤️❤️! Bravo, Adele 🎉🎤🎸🎷🎻!!! World Peace throughout the entire planet Midgard Earth without borders 🌳🌲🌴🌵🌳🌎🌏🌍🌻🌻🌻!!!",excellent song [UNK] bravo adele [UNK] world peace throughout entire planet midgard earth without border [UNK],POSITIVE,0.9996271133422852,0,1
2️⃣0️⃣2️⃣3️⃣❌️2️⃣0️⃣2️⃣4️⃣🎉🎉🎉,[UNK],NEGATIVE,0.6970567107200623,0,0
Any Brazilians in 2023?,brazilian,POSITIVE,0.9970293045043944,0,0
Helena !92,helena,POSITIVE,0.9701367020606996,0,3
"How to explain that without knowing English, this woman, these letters reach the heart!!!!",explain without knowing english woman letter reach heart,NEGATIVE,0.8052312135696411,0,3
"God,; forgive you for what the stove DID? what did IT do?😢",god forgive stove [UNK],NEGATIVE,0.972864866256714,0,3
It's December 2023 the Fifth and I am listening to it right now.,december fifth listening right,POSITIVE,0.9982168078422546,0,3
"Here is the best cover

https://youtu.be/A5hoNGkv9g8?si=FjcPAYOH7-wn_0Sy",best cover,POSITIVE,0.9998121857643129,0,0
Let's see how many people are listening to this in December 2023 ❤❤❤❤❤❤🎉🎉🎉,let see many people listening december [UNK],POSITIVE,0.9962540864944458,0,0
Thank God you put a black gentleman in the video. 😂,thank god put black gentleman video [UNK],NEGATIVE,0.988098680973053,0,0
KATOU is for you....,katou,NEGATIVE,0.8905432224273682,0,3
hello,hello,POSITIVE,0.9995185136795044,0,0
"I AM listening to this music in December 2023, this song makes me cry, because I've lost a great beloved girl.",listening music december song make cry ive lost great beloved girl,POSITIVE,0.9829673767089844,0,0
LOVE AND PAIN GIVES BALENCE,love pain give balence,POSITIVE,0.990851104259491,0,3
"This song made my night, it's a true story. Pure love never ends. I wrote in this language so that the person behind me who is Somali can see. Dec-2023.",song made night true story pure love never end wrote language person behind somali see dec,POSITIVE,0.99184650182724,0,1
The telephone booth in the forest is so beautiful.....❤,telephone booth forest [UNK],NEGATIVE,0.9619247317314148,0,1
give me a HELLO',give hello,POSITIVE,0.9995148181915284,0,0
Hello,hello,POSITIVE,0.9995185136795044,0,0
I am!!😊 Love her music!,[UNK] love music,POSITIVE,0.9993016719818116,0,0
"Before we inter 2024, NO ONE CARES THAT YOU STILL LISTEN TO THIS SONG OR OTHER SONGS.",inter one care still listen song song,POSITIVE,0.995407223701477,0,3
"Before we enter the year 2024, no one will ask you if you are still listening to this song or another.",enter year one ask still listening song another,NEGATIVE,0.7881016135215759,0,0
Adele may you be well around the holidays 🎉,adele may well around holiday [UNK],POSITIVE,0.9667038917541504,0,3
hello,hello,POSITIVE,0.9995185136795044,0,0
L❤ve this song,[UNK] song,POSITIVE,0.961033284664154,0,0
Nice song.❤❤❤,nice [UNK],POSITIVE,0.999842405319214,0,0
2023 December 5 ❤️❤️,december [UNK],POSITIVE,0.9048505425453186,0,0
